Store ,Item#,Item Description,Vendor Item#,First Cost,Selling Price,Inventory Qty,Inventory Cost,Sold Qty,Revenue
466,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,0,$0.00
466,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
466,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
466,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
466,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
466,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,0,$0.00
466,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,4,$18.00,0,$0.00
466,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
466,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
466,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
466,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,6,$22.50,1,$14.99
467,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
467,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
467,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,6,$16.86,0,$0.00
467,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,-2,-$5.84,2,$13.98
467,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
467,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,0,$0.00
467,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
467,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,1,$4.00,0,$0.00
467,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
467,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
468,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
468,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,5,$13.75,0,$0.00
468,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,5,$14.05,0,$0.00
468,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,3,$8.76,0,$0.00
468,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
468,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
468,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
468,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,2,$19.98
468,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
468,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
468,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
470,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
470,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
470,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
470,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,3,$8.76,0,$0.00
470,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
470,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
470,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
470,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
470,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,1,$14.99
470,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,1,$4.50,0,$0.00
470,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,1,$9.99
470,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,1,$4.00,0,$0.00
470,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
470,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
470,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
471,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,0,$0.00,1,$9.99
471,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
471,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
471,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,9,$25.29,0,$0.00
471,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,7,$29.75,0,$0.00
471,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,1,$14.99
471,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,4,$18.00,0,$0.00
471,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,4,$18.00,0,$0.00
471,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
471,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
471,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,4,$15.00,0,$0.00
471,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
472,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
472,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,0,$0.00
472,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
472,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
472,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
472,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
472,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
472,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
472,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
472,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
472,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
472,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
472,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,1,$4.00,0,$0.00
472,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
472,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
472,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
473,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
473,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,5,$13.75,0,$0.00
473,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
473,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
473,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
473,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
473,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
473,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,0,$0.00
473,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,1,$9.99
473,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
473,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
473,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,1,$3.75,0,$0.00
473,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,2,$7.50,0,$0.00
474,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
474,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
474,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
474,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,4,$11.00,0,$0.00
474,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,4,$11.24,0,$0.00
474,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
474,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,2,$13.98
474,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
474,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
474,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
474,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,1,$14.99
474,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,0,$0.00,2,$29.98
474,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,1,$4.50,2,$29.98
474,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,0,$0.00,1,$9.99
474,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
474,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
474,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
474,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
475,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
475,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,2,$5.50,0,$0.00
475,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,2,$9.50,0,$0.00
475,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
475,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,3,$8.76,0,$0.00
475,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
475,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
475,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
475,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
475,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
475,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
475,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
475,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
475,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
476,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
476,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,6,$16.50,0,$0.00
476,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
476,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
476,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
476,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
476,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
476,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
476,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
476,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
476,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
476,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,6,$22.50,0,$0.00
476,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
477,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
477,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
477,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,6,$16.86,0,$0.00
477,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,2,$13.98
477,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
477,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,0,$0.00,1,$9.99
477,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
477,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,2,$25.98
477,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
478,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
478,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
478,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,4,$11.24,0,$0.00
478,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
478,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
478,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
478,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
478,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,5,$22.50,1,$14.99
478,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,9,$40.50,0,$0.00
478,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
478,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
478,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
478,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
478,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
479,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,1,$14.99
479,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
479,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
479,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,2,$8.50,0,$0.00
479,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
479,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
479,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
479,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
479,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,0,$0.00
479,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
479,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
479,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
479,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
479,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
480,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
480,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,0,$0.00
480,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,0,$0.00
480,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
480,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
480,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
480,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,1,$14.99
480,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
480,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
480,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
480,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
480,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
480,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,1,$3.75,1,$12.99
480,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,5,$18.75,0,$0.00
481,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
481,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
481,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,4,$11.00,0,$0.00
481,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
481,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,2,$8.50,1,$14.99
481,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
481,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
481,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
481,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,1,$14.99
481,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,1,$4.50,1,$14.99
481,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,3,$6.75,0,$0.00
481,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
481,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,1,$3.75,1,$12.99
481,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,4,$15.00,1,$14.99
482,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
482,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
482,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,0,$0.00
482,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
482,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
482,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,2,$13.98
482,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
482,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,6,$24.00,0,$0.00
482,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,6,$27.00,0,$0.00
482,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,4,$18.00,0,$0.00
482,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,1,$4.50,0,$0.00
482,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
482,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,3,$6.75,0,$0.00
482,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
482,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
482,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,4,$15.00,0,$0.00
482,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,6,$22.50,0,$0.00
483,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
483,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
483,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
483,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
483,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
483,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
483,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
483,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
483,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,3,$6.75,0,$0.00
483,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
483,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
483,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
483,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
484,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
484,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,6,$16.50,0,$0.00
484,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,2,$19.98
484,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
484,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,1,$6.99
484,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,6,$16.50,0,$0.00
484,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,6,$24.00,0,$0.00
484,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,6,$27.00,0,$0.00
484,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,6,$27.00,0,$0.00
484,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,8,$36.00,0,$0.00
484,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,1,$4.00,0,$0.00
484,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
484,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,2,$25.98
484,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,6,$22.50,0,$0.00
485,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
485,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
485,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
485,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,4,$11.24,0,$0.00
485,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
485,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,1,$6.99
485,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,6,$16.50,0,$0.00
485,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
485,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
485,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,1,$14.99
485,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,1,$14.99
485,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,6,$27.00,0,$0.00
485,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,6,$24.00,0,$0.00
485,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
485,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,1,$3.75,2,$25.98
485,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
487,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
487,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
487,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
487,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
487,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
487,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
487,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
487,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
487,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
487,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
487,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
487,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
487,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,2,$7.50,0,$0.00
488,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,3,$16.50,0,$0.00
488,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
488,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
488,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,5,$13.75,0,$0.00
488,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
488,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,-1,-$14.99
488,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,1,$6.99
488,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
488,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,1,$14.99
488,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
488,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
488,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
488,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,1,$12.99
488,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
